"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Sun Pharmaceutical Industries Limited","54.69","45.31","0","-","31-MAR-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_147089_245965_30042020023835_WEB.xml","30-APR-2020 14:40:02",,"::"
"Sun Pharmaceutical Industries Limited","54.56","45.44","0","-","31-DEC-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_145294_205792_18012020044044_WEB.xml","18-JAN-2020 17:10:03",,"::"
"Sun Pharmaceutical Industries Limited","54.55","45.45","0","-","30-SEP-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_142845_154244_19102019120242_WEB.xml","24-OCT-2019 14:56:40",,"::"
"Sun Pharmaceutical Industries Limited","54.38","45.62","0","-","30-JUN-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_140411_123259_20072019095513_WEB.xml","20-JUL-2019 22:10:06",,"::"
"Sun Pharmaceutical Industries Limited","54.38","45.62","0","-","31-MAR-2019",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_137659_97993_20042019034258_WEB.xml","20-APR-2019 16:10:09",,"::"
"Sun Pharmaceutical Industries Limited","54.38","45.62","0","-","31-DEC-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_134458_74856_18012019045930_WEB.xml","18-JAN-2019 17:10:14",,"::"
"Sun Pharmaceutical Industries Limited","54.38","45.62","0","-","30-SEP-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_132085_53516_20102018125311_WEB.xml","20-OCT-2018 13:10:19",,"::"
"Sun Pharmaceutical Industries Limited","54.38","45.62","0","-","30-JUN-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_129023_27684_20072018081836_WEB.xml","20-JUL-2018 20:40:07",,"::"
"Sun Pharmaceutical Industries Limited","54.38","45.62","0","-","31-MAR-2018",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_WEB_6097_19042018061204.xml","19-APR-2018 18:40:12",,"::"
"Sun Pharmaceutical Industries Limited","54.38","45.62","0","-","31-DEC-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","19-JAN-2018 19:40:03",,"::"
